,CustomerID,Apr-2011,Aug-2011,Dec-2010,Dec-2011,Feb-2011,Jan-2011,Jul-2011,Jun-2011,Mar-2011,May-2011,Nov-2011,Oct-2011,Sep-2011
35,12856.0,0.0,0.0,0.0,213.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,610.5600000000001,1347.1200000000003,0.0
36,12857.0,0.0,0.0,0.0,0.0,801.6,0.0,0.0,0.0,0.0,304.8,0.0,0.0,0.0
37,12863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2,0.0
38,12864.0,0.0,0.0,0.0,0.0,0.0,0.0,147.12,0.0,0.0,0.0,0.0,0.0,0.0
39,12867.0,0.0,0.0,362.7900000000001,0.0,424.1599999999999,0.0,0.0,613.9100000000002,491.18999999999994,451.25000000000017,993.3799999999995,0.0,672.6600000000002
40,12868.0,0.0,0.0,203.3,0.0,0.0,469.91,0.0,248.06000000000006,248.27,437.52,0.0,0.0,0.0
41,12871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,248.64000000000001
42,12872.0,0.0,0.0,378.53000000000003,0.0,0.0,221.44000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,12873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0
44,12875.0,0.0,0.0,293.76000000000005,0.0,0.0,0.0,49.470000000000006,0.0,0.0,0.0,0.0,0.0,0.0
45,12877.0,87.10000000000001,100.4,150.05999999999997,99.66,79.2,100.2,0.0,276.7900000000001,83.16000000000001,182.32,275.74000000000007,0.0,101.13999999999999
46,12878.0,539.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.18,0.0,0.0,0.0,0.0
47,12879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52000000000001,507.7
48,12881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0
49,12882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0399999999995,0.0,0.0
50,12883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.84,0.0,291.63000000000005
51,12884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.05000000000007
52,12885.0,0.0,645.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.87,0.0
53,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,603.4,0.0
54,12888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.76,81.36,0.0,0.0,0.0
55,12890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.7199999999999,0.0,0.0
56,12891.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,85.0,0.0,204.00000000000003,0.0,0.0,0.0
57,12893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.55,0.0,0.0
58,12895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99999999999999,267.79999999999995
59,12897.0,0.0,0.0,0.0,0.0,128.8,0.0,0.0,0.0,0.0,87.7,0.0,0.0,0.0
60,12901.0,1447.5600000000004,780.0,0.0,780.0,0.0,0.0,1301.03,1772.8799999999999,3190.92,3147.0799999999995,1956.31,1758.9599999999998,1519.8
61,12902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68,0.0,0.0,0.0,0.0
62,12904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.68999999999994,0.0,0.0,251.37000000000003,0.0,0.0
63,12906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.2200000000001,0.0,1936.5899999999995
64,12908.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0
65,12909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.45,624.9200000000001,0.0,321.32,328.98
66,12910.0,720.22,0.0,0.0,0.0,0.0,0.0,344.4,0.0,0.0,422.28000000000003,458.46000000000004,566.4000000000001,563.2800000000001
67,12912.0,0.0,0.0,0.0,804.2399999999999,0.0,0.0,0.0,0.0,0.0,0.0,540.0,318.06,0.0
68,12913.0,0.0,0.0,417.62,535.0999999999999,313.8,0.0,0.0,0.0,134.97,0.0,1082.1399999999999,0.0,0.0
69,12915.0,0.0,0.0,199.64999999999998,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
70,12916.0,0.0,0.0,0.0,0.0,0.0,807.0500000000001,693.37,0.0,649.7800000000001,794.7499999999999,0.0,0.0,0.0
71,12917.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,12919.0,0.0,182.64999999999998,0.0,287.9,0.0,0.0,52.8,206.2,0.0,0.0,605.64,0.0,0.0
73,12920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.78000000000003,0.0,0.0
74,12921.0,0.0,660.45,687.8000000000002,0.0,2003.8800000000008,481.7,2192.779999999999,556.88,1063.87,1277.19,3863.04,1328.0700000000002,2471.43
75,12922.0,0.0,0.0,0.0,0.0,0.0,0.0,405.38,0.0,0.0,0.0,0.0,0.0,0.0
76,12923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82,0.0
77,12924.0,0.0,0.0,0.0,0.0,0.0,58.190000000000005,0.0,0.0,229.8,367.28000000000003,0.0,0.0,278.43
78,12925.0,0.0,0.0,0.0,325.73999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.31
79,12928.0,387.7,0.0,392.34,0.0,0.0,0.0,356.1,0.0,0.0,0.0,592.56,334.00000000000006,0.0
80,12929.0,0.0,0.0,0.0,0.0,117.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,12930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.56,0.0,0.0,0.0,0.0,194.24
82,12931.0,1488.0,28610.0,177.0,0.0,1696.3999999999999,0.0,0.0,0.0,62.5,496.79999999999995,7615.9,1909.36,0.0
83,12933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.73999999999998,110.74999999999999,0.0,250.04000000000002,0.0,0.0
84,12935.0,0.0,316.02000000000004,0.0,343.78,0.0,431.6299999999999,353.09,0.0,0.0,434.5999999999999,281.58000000000004,0.0,0.0
85,12936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.44000000000005,0.0,798.4600000000002
86,12937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.42999999999998,210.79999999999998,677.8299999999996,0.0,398.21000000000004
87,12938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.14,0.0,0.0
88,12939.0,0.0,0.0,0.0,0.0,3376.08,1933.2000000000003,761.76,0.0,1919.0400000000002,0.0,0.0,2545.6800000000003,1046.04
89,12940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.4200000000001,361.27000000000004
90,12942.0,0.0,0.0,258.75,0.0,0.0,0.0,279.07999999999987,0.0,0.0,137.76999999999998,0.0,0.0,0.0
91,12944.0,0.0,0.0,286.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.56,0.0,0.0
92,12945.0,0.0,0.0,0.0,0.0,462.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,12947.0,429.57000000000005,0.0,304.03999999999996,0.0,0.0,301.6600000000001,224.3,344.42,0.0,0.0,0.0,0.0,0.0
94,12948.0,0.0,537.7,0.0,0.0,0.0,0.0,0.0,0.0,528.9599999999999,357.3,209.94,431.04999999999995,0.0
95,12949.0,1534.3,1198.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.3999999999999,717.7999999999998,0.0,0.0
96,12950.0,0.0,0.0,0.0,1531.4,0.0,0.0,0.0,0.0,0.0,0.0,311.6,0.0,0.0
97,12951.0,155.19,0.0,0.0,312.29,0.0,306.09000000000003,0.0,126.9,0.0,163.60000000000002,0.0,0.0,0.0
98,12952.0,0.0,0.0,0.0,297.7300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.52,731.5400000000001
99,12953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.84999999999997,0.0,0.0
100,12955.0,0.0,0.0,0.0,807.22,0.0,0.0,355.54,293.96,473.81999999999994,223.60000000000002,1836.8200000000004,269.76,496.44
101,12956.0,0.0,0.0,0.0,0.0,108.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,12957.0,0.0,0.0,0.0,0.0,0.0,413.68000000000006,0.0,586.52,330.51,384.58000000000004,1376.82,0.0,925.4299999999996
103,12962.0,0.0,170.54000000000002,0.0,95.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,12963.0,0.0,0.0,365.80000000000007,264.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,867.0499999999998,105.22,253.91
105,12965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.8099999999997
106,12966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.18,0.0,0.0
107,12967.0,0.0,0.0,1660.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,12968.0,0.0,135.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,12970.0,0.0,0.0,0.0,381.66999999999985,0.0,23.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,12971.0,1196.2,715.16,436.19,161.9,582.0999999999999,657.28,1923.9600000000005,577.42,1158.4399999999998,608.01,1913.45,460.7599999999999,799.04
111,12974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.8,0.0,0.0,0.0
112,12976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.6,0.0,0.0,0.0
113,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,39.24,0.0,0.0,0.0,0.0,0.0,0.0
114,12980.0,0.0,0.0,889.32,0.0,1223.7,721.9200000000001,838.8000000000001,1969.7400000000002,838.8000000000001,892.62,0.0,0.0,0.0
115,12981.0,0.0,0.0,0.0,0.0,0.0,0.0,187.18,0.0,0.0,0.0,185.04000000000002,0.0,0.0
116,12982.0,390.53999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,12984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0
118,12985.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,754.3799999999999,0.0,0.0
119,12987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3,0.0,0.0,254.39999999999998
120,12988.0,0.0,0.0,0.0,0.0,505.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,12989.0,277.56,0.0,202.5,129.13,901.5999999999999,810.0,1141.2,0.0,437.40000000000003,698.8800000000001,354.96,1332.96,637.9200000000001
122,12990.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,166.4,0.0,0.0,145.6,0.0,0.0
123,12991.0,0.0,303.55999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.20000000000002,0.0,0.0
124,12993.0,0.0,197.10000000000002,0.0,0.0,102.89999999999999,0.0,0.0,0.0,0.0,72.4,42.36000000000001,0.0,0.0
125,12994.0,0.0,292.87000000000006,0.0,328.95000000000005,0.0,0.0,0.0,0.0,352.59999999999997,0.0,0.0,0.0,0.0
126,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.32
127,12997.0,302.92,0.0,0.0,0.0,0.0,305.55,0.0,0.0,0.0,0.0,310.49999999999994,0.0,307.91999999999996
128,12999.0,320.2799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.60000000000002,0.0,0.0,0.0
129,13000.0,0.0,76.32000000000001,201.75000000000003,0.0,0.0,0.0,0.0,0.0,256.78,0.0,0.0,0.0,0.0
130,13001.0,636.4499999999998,0.0,0.0,591.01,2098.949999999999,1369.84,770.07,501.49999999999994,1941.6799999999996,1264.08,612.3899999999999,0.0,0.0
131,13002.0,0.0,0.0,0.0,0.0,0.0,120.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13003.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,59.050000000000004,0.0,0.0,0.0
133,13004.0,451.7799999999999,328.07,357.01,0.0,589.6500000000001,645.38,308.44000000000005,700.56,0.0,404.19999999999993,1046.9099999999999,483.7000000000001,340.2100000000002
134,13005.0,321.65,0.0,0.0,0.0,0.0,0.0,0.0,192.05,0.0,0.0,0.0,0.0,0.0
135,13006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57,0.0
136,13008.0,0.0,0.0,0.0,0.0,0.0,229.47000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,13011.0,0.0,0.0,50.550000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,13012.0,0.0,0.0,0.0,0.0,377.27000000000004,0.0,304.92,0.0,0.0,330.12,456.00000000000006,0.0,178.52999999999997
139,13013.0,649.3200000000002,449.6600000000001,1528.3400000000004,295.1,0.0,0.0,560.8399999999999,0.0,0.0,194.63000000000002,612.94,216.81,303.3
140,13014.0,0.0,233.70000000000002,0.0,0.0,0.0,0.0,0.0,460.75,833.1800000000001,494.84999999999997,1044.65,0.0,399.15
141,13015.0,979.3700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.6699999999998,0.0,1576.5999999999997,0.0
142,13016.0,0.0,425.24999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.64
143,13017.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,13018.0,1623.92,251.96000000000004,0.0,0.0,642.4499999999999,0.0,683.9899999999999,178.94000000000003,332.6000000000001,1074.99,1187.36,412.1699999999999,889.3199999999999
145,13021.0,0.0,0.0,157.35,305.43,0.0,0.0,0.0,387.47,259.35,348.29999999999995,691.6700000000002,0.0,466.81000000000006
146,13023.0,0.0,336.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.5,0.0
147,13026.0,0.0,0.0,0.0,200.52000000000004,0.0,0.0,0.0,0.0,84.36,159.35999999999999,170.64000000000001,0.0,360.4800000000001
148,13027.0,2016.0,1536.0,1440.0,0.0,0.0,0.0,1536.0,0.0,384.0,0.0,0.0,0.0,0.0
149,13028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.38,355.93999999999994,0.0
150,13029.0,0.0,0.0,382.5,0.0,0.0,0.0,390.7,0.0,0.0,0.0,474.29999999999995,0.0,0.0
151,13030.0,0.0,0.0,402.35999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.08000000000004,0.0,0.0
152,13032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8800000000001,496.29999999999984
153,13033.0,0.0,0.0,190.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,13034.0,0.0,0.0,165.86000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.91,0.0
155,13035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.00000000000006,0.0,0.0,0.0,588.8799999999999
156,13037.0,0.0,0.0,0.0,0.0,0.0,0.0,303.75,0.0,250.42000000000004,326.8999999999999,0.0,0.0,0.0
157,13038.0,0.0,0.0,0.0,0.0,395.09999999999997,0.0,0.0,196.66000000000003,0.0,0.0,0.0,0.0,316.70000000000005
158,13040.0,0.0,0.0,0.0,373.73999999999995,0.0,0.0,0.0,0.0,0.0,0.0,303.25,0.0,0.0
159,13043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.4200000000001,0.0,0.0,0.0,0.0
160,13044.0,0.0,0.0,0.0,0.0,560.4700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,13045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.28
162,13046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.72,0.0,431.59,0.0,0.0
163,13047.0,0.0,447.93,366.6300000000001,0.0,458.90000000000003,0.0,0.0,562.4,427.1500000000002,419.00000000000006,4.95,550.58,0.0
164,13048.0,445.81,435.13000000000005,0.0,0.0,0.0,477.60999999999996,0.0,0.0,0.0,0.0,460.86000000000007,0.0,0.0
165,13049.0,0.0,0.0,0.0,0.0,0.0,153.78000000000003,0.0,0.0,0.0,0.0,0.0,502.9,0.0
166,13050.0,0.0,711.23,1199.87,0.0,606.5700000000002,323.09000000000003,339.38,585.17,401.34999999999997,343.08000000000004,712.3499999999998,614.7700000000001,0.0
167,13052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.15000000000003,0.0,0.0,0.0
168,13055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.85999999999996,0.0,0.0,869.5499999999997
169,13058.0,0.0,0.0,0.0,0.0,0.0,0.0,47.550000000000004,0.0,0.0,0.0,133.7,90.15,0.0
170,13059.0,183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,13060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.53000000000003,0.0,0.0,0.0,0.0
172,13061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.61
173,13062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.98,0.0,0.0,0.0,0.0,0.0
174,13064.0,0.0,0.0,0.0,0.0,0.0,203.29999999999998,455.94999999999993,0.0,0.0,0.0,263.25999999999993,0.0,183.07999999999998
175,13065.0,0.0,0.0,205.85999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,13066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.80000000000007,0.0,0.0
177,13067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.46000000000002
178,13068.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0
179,13069.0,625.8499999999999,185.97000000000003,644.1199999999997,280.24,255.03,340.93999999999994,302.0400000000001,378.38999999999993,269.30000000000007,391.6200000000001,156.08999999999997,125.08999999999997,476.76
180,13070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.8,0.0,0.0,0.0
181,13072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.14999999999998,0.0,0.0,0.0,0.0
182,13075.0,0.0,919.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,13077.0,0.0,0.0,313.72,151.83,262.46999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,13078.0,756.6300000000002,1100.64,881.16,839.08,348.57000000000005,764.5799999999999,572.9300000000001,776.4199999999998,1229.52,486.7,1963.9300000000003,1412.28,1495.4999999999998
185,13079.0,0.0,0.0,0.0,30.0,0.0,0.0,23.8,0.0,0.0,0.0,17.700000000000003,0.0,148.60000000000002
186,13080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08,0.0,0.0,0.0,0.0,0.0
187,13081.0,0.0,0.0,2366.78,0.0,1573.1900000000005,3527.64,4406.610000000001,0.0,2340.05,4655.849999999997,9467.259999999998,0.0,0.0
188,13082.0,874.24,90.0,0.0,0.0,0.0,379.43999999999994,1278.1,285.35,706.5,0.0,0.0,0.0,0.0
189,13083.0,0.0,0.0,0.0,111.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.39
190,13085.0,0.0,0.0,0.0,0.0,278.1,0.0,137.98,0.0,0.0,0.0,0.0,0.0,0.0
191,13089.0,3442.709999999998,3630.5500000000006,5953.210000000001,4681.619999999999,4060.429999999999,5543.98,3692.1800000000003,3747.9800000000023,4409.06,4466.8,4462.090000000002,3320.8999999999996,7350.5700000000015
192,13090.0,760.1,0.0,1008.4000000000001,355.38,485.03999999999996,302.76,968.4000000000001,832.02,555.3,0.0,2409.4500000000007,1233.97,0.0
193,13091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.82,0.0,0.0
194,13092.0,103.30000000000001,0.0,185.45,0.0,0.0,0.0,0.0,0.0,110.19999999999999,40.8,0.0,0.0,38.08
195,13093.0,0.0,0.0,3795.510000000001,0.0,1459.4999999999995,2272.96,0.0,0.0,304.5,0.0,0.0,0.0,0.0
196,13094.0,0.0,228.96000000000004,223.68,0.0,76.32000000000001,152.64000000000001,223.68,152.64000000000001,76.32000000000001,411.48,152.64000000000001,0.0,228.96000000000004
197,13095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4
198,13097.0,460.94000000000005,636.7499999999998,304.90000000000003,0.0,587.0100000000001,771.2900000000003,0.0,997.5999999999999,878.0200000000002,0.0,531.14,0.0,835.5699999999998
199,13098.0,2079.7199999999993,2660.2,0.0,2365.7599999999998,244.79999999999998,648.8,2233.6600000000003,2370.61,349.20000000000005,3881.0899999999997,3754.78,5412.140000000001,2881.68
200,13099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.35999999999999
201,13101.0,101.18999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,13102.0,574.5600000000001,0.0,673.9200000000002,502.1299999999999,450.8199999999999,757.0600000000001,956.1000000000001,236.44,676.08,636.7199999999998,263.0,366.12,331.1400000000001
203,13103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.94,0.0
204,13104.0,0.0,0.0,101.76,339.48,0.0,0.0,162.72,0.0,111.96,0.0,0.0,180.0,202.56
205,13106.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0
